,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava,16,1.6544968750000002,16,0.001821875,0.6602104889752287,0.0011011655733710586,0.00022971278367961507,0.04825210274891189,21,0.1195657142857143,21,0.0,0.3531444473474803,0.0,0.04038116517623765,0.12068461865171026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_fusca,16,0.0005974999999999999,16,0.0,0.4100607979233962,0.0,0.07995295353294264,0.31384517580841664,21,0.001577142857142857,21,0.0,0.6694619270045784,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_oral_taxon_014,16,0.003264375,16,0.0,0.4520756502117566,0.0,0.16394023748002984,0.42270865154164555,21,0.002380952380952381,21,0.0,0.6694619270045784,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis,16,0.0170075,16,0.035408125,0.2699511037857834,2.081912391591945,0.05725472550090871,0.27885171864331465,21,0.025916190476190475,21,0.060838571428571436,0.4064502192506949,2.347512127002793,0.03723383706429678,0.12068461865171026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum,16,0.0,16,0.023186875000000003,0.42751314956286157,inf,0.0388492828867333,0.23221275907297403,21,0.0,21,0.019523333333333334,0.4097954574448181,inf,0.04038116517623765,0.12068461865171026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_marshii,16,0.00814,16,0.0,0.39981644486457574,0.0,0.16394023748002984,0.42270865154164555,21,0.012403809523809524,21,0.0,0.5089394720890492,0.0,0.04034991211894365,0.12068461865171026
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens,16,0.053845625,16,0.0,0.35513318499717655,0.0,0.16394023748002984,0.42270865154164555,21,0.16341523809523809,21,0.0,0.6694619270045782,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_oral_taxon_126,16,0.00306375,16,0.0081025,0.25222534327631824,2.6446348429212567,0.9738419296057096,1.0,21,0.01622095238095238,21,0.003805714285714286,0.755432269312777,0.2346171911695632,0.036233156533840336,0.12068461865171026
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_sp_oral_taxon_183,16,0.0006875,16,0.04281875,0.40675069811866715,62.28181818181819,0.1284061447320404,0.42270865154164555,21,0.0005238095238095238,21,0.09039714285714287,0.6072710473644546,172.57636363636365,0.03298538358488181,0.12068461865171026
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_lacrimalis,16,0.0,16,0.144796875,0.364732798390764,inf,0.16394023748002984,0.42270865154164555,21,0.0,21,0.3245338095238095,0.5699301538306609,inf,0.040287423635255754,0.12068461865171026
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_aegyptius,16,0.000164375,16,0.0,0.3535533905932738,0.0,0.34850142376108484,0.5423424523619249,21,0.0005009523809523809,21,0.0,0.6694619270045781,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_loescheii,16,0.000208125,16,0.0,0.3535533905932737,0.0,0.34850142376108484,0.5423424523619249,21,0.0006342857142857143,21,0.0,0.6694619270045785,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus,16,0.00023875,16,0.0,0.35355339059327373,0.0,0.34850142376108484,0.5423424523619249,21,0.0007276190476190476,21,0.0,0.6694619270045785,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_oralis,16,0.00512375,16,0.016813124999999998,0.2794186004317376,3.281410100024396,0.3252607609930499,0.5423424523619249,21,0.03123047619047619,21,0.0037247619047619048,0.9269326986308297,0.11926689436447914,0.036271509339408495,0.12068461865171026
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_HMSC064E01,16,0.0003725,16,0.0,0.35355339059327384,0.0,0.34850142376108484,0.5423424523619249,21,0.0011352380952380952,21,0.0,0.6694619270045783,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_catoniae,16,0.000625,16,0.0,0.35964470428515066,0.0,0.16394023748002984,0.42270865154164555,21,0.0018742857142857142,21,0.0,0.6694619270045783,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum,16,0.0006681250000000001,16,0.0,0.3972596000614371,0.0,0.16394023748002984,0.42270865154164555,21,0.0018133333333333335,21,0.0,0.6694619270045784,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_897,16,3.0625e-05,16,0.0018,0.3474877820648392,58.775510204081634,1.0,1.0,21,9.333333333333333e-05,21,0.0,0.6694619270045784,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis,16,0.041096875,16,0.14017374999999999,0.3334113267504853,3.4108128659417534,0.3910569764115185,0.5810620609956462,21,0.0,21,0.15191238095238097,0.4588745329065756,inf,0.04034991211894365,0.12068461865171026
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_M334,16,0.0009775,16,0.0,0.5127797634307586,0.0,0.16394023748002984,0.42270865154164555,21,0.001299047619047619,21,0.0,0.6694619270045784,0.0,0.04010009974659355,0.12068461865171026
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,16,0.535965625,16,1.1028212499999999,0.28870008073357833,2.057634293244086,0.2191085976506345,0.509960718425813,21,0.48191952380952374,21,1.665184761904762,0.4817700889628155,3.455317080208018,0.04644757895369509,0.13664577645751183
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6,16,0.19198125000000002,16,0.59696875,0.5960919407867169,3.1095159032457595,0.10002097900551447,0.3653544094229209,21,0.23019714285714288,21,0.621927619047619,0.5893535318630625,2.701717368549524,0.046760912095726484,0.13664577645751183
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp_oral_taxon_212,16,0.008044375,16,0.00056125,0.4539332572168415,0.06976924869862482,0.044904781384787235,0.25673820661302266,21,0.009306666666666666,21,0.0004276190476190476,0.4523413629857401,0.045947605403192794,0.04789147186881718,0.13841161649998812
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris,16,0.2527925,16,0.5313931249999999,0.2724582689013478,2.1020921308978706,0.11035243558507205,0.38696920745165264,21,1.283711904761905,21,0.3077157142857143,0.8793414357247842,0.23970776709653366,0.05242335371754214,0.14986241334471287
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae,16,0.007258125,16,0.012085,0.13311163390176958,1.6650305691897014,0.19987056515776547,0.48225650125222314,21,0.006665714285714287,21,0.009207619047619048,0.07782781977131192,1.381340191455922,0.0573349503457469,0.1621407735584025
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus,16,0.69379625,16,0.322521875,0.5094103081053637,0.46486540536937176,0.1385550502669189,0.42270865154164555,21,0.5621119047619048,21,0.2763490476190476,0.37603726854400715,0.49162639196567365,0.06201759656040822,0.17351731803603576
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_pneumosintes,16,0.04159875,16,0.03872125,0.024250541414768373,0.9308272484149164,0.7574123892423551,0.9013550152522145,21,0.06822428571428572,21,0.018323809523809523,0.3963162828334097,0.26858191818302374,0.06299151515285878,0.17438703668633537
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,16,0.048956875,16,0.160775625,0.2786457494101726,3.2840254816100907,0.3252607609930499,0.5423424523619249,21,0.29840380952380957,21,0.057650476190476196,0.8244533571874868,0.19319618031175395,0.06810103373747234,0.18091486740358814
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,16,0.0777725,16,0.21287249999999996,0.2124454214079123,2.737117875855861,0.17974369227840836,0.45454414489635964,21,0.47404190476190483,21,0.00237047619047619,1.0772139030149883,0.005000562538172232,0.06810103373747234,0.18091486740358814
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,16,0.158951875,16,0.25616625000000004,0.2207062708801056,1.6115962771750887,0.6890396475776803,0.8468104080043455,21,0.6508138095238094,21,0.1992966666666667,0.7241263657740977,0.30622685589982956,0.06759893959693318,0.18091486740358814
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC067H01,16,0.065343125,16,0.02222,0.4097794982235075,0.34005107652870903,0.07865155662414827,0.31384517580841664,21,0.01639714285714286,21,0.008440476190476191,0.3499778077605497,0.5147528605448103,0.06704526592882397,0.18091486740358814
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,16,0.020173749999999997,16,0.4980143750000001,0.7518532538588307,24.686256893239985,0.010282064407358654,0.1502323855075181,21,0.10560285714285714,21,0.5783238095238095,0.8055681913757016,5.476403055472885,0.07150451057650276,0.18805686281620226
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_oral_taxon_096,16,0.10536187500000001,16,0.013175625,0.4099661669166981,0.12505116295624008,0.18406310490229272,0.4566848734839904,21,0.24058095238095234,21,0.009797142857142857,0.6446589330069128,0.04072285341039548,0.07518957232508044,0.19120265700640798
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis,16,0.332720625,16,0.288261875,0.06588860727221311,0.8663781363118082,0.8625519964566545,0.9884149705418206,21,0.5441833333333334,21,0.3357338095238095,0.2675497844250318,0.6169498199573847,0.07434530075114988,0.19120265700640798
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_shahii,16,0.43001187499999993,16,0.0,0.6414007663234753,0.0,0.0016512126415977452,0.04825210274891189,21,0.33990095238095236,21,0.0,0.45062157194989705,0.0,0.08069769934490983,0.19120265700640798
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,16,0.0,16,0.00497625,0.4411903205177612,inf,0.07995295353294264,0.31384517580841664,21,0.0,21,0.0013942857142857142,0.4977206061331049,inf,0.08069769934490983,0.19120265700640798
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_socranskii,16,0.017235,16,0.062130624999999995,0.41008535048772154,3.604910066724688,0.324140187227249,0.5423424523619249,21,0.09233904761904764,21,0.050332380952380955,0.3821960071923541,0.5450823053756342,0.07364855011052786,0.19120265700640798
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis,16,0.0,16,0.020825,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.0476,0.5634361698190111,inf,0.08051284727677621,0.19120265700640798
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_umeaense,16,0.06293625,16,0.0,0.40399846389447625,0.0,0.0185149253682742,0.15216954287050358,21,0.08412,21,0.0,0.44841255510639044,0.0,0.08069769934490983,0.19120265700640798
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense,16,0.0,16,0.00251125,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.00574,0.5634361698190109,inf,0.08051284727677621,0.19120265700640798
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_infelix,16,6.125e-05,16,0.00066,0.31937024047143464,10.775510204081632,1.0,1.0,21,0.0,21,0.0015085714285714286,0.563436169819011,inf,0.08051284727677621,0.19120265700640798
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Catonella|s__Catonella_morbi,16,0.0008743749999999999,16,0.0,0.4295126827307408,0.0,0.07995295353294264,0.31384517580841664,21,0.0011438095238095237,21,0.0,0.46678609448132424,0.0,0.08069769934490983,0.19120265700640798
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Jonquetella|s__Jonquetella_anthropi,16,0.0,16,0.013768125,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.031470000000000005,0.5634361698190111,inf,0.08051284727677621,0.19120265700640798
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor_alocis,16,0.037315,16,0.075835,0.2024210377034725,2.0322926437089643,0.9014055081449197,1.0,21,0.04447904761904762,21,0.12206809523809521,0.3422450781228777,2.7443954349827626,0.08572567812251977,0.20130226201984555
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3,16,0.35107437500000005,16,0.288111875,0.09924920372387759,0.8206576597907494,0.03876050728241494,0.23221275907297403,21,0.2747857142857143,21,0.49705571428571427,0.28129807993885925,1.8088848453340263,0.09398858255595006,0.21875218771871563
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis,16,0.035255,16,0.0101375,0.46403121848480927,0.28754786555098566,0.016657125433640868,0.15216954287050358,21,0.03493904761904762,21,0.003206666666666667,0.5550980578138313,0.09177888022678952,0.09695271274800035,0.22367160923442186
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,16,0.440323125,16,0.553611875,0.18463347861550627,1.2572854877880875,0.3753468841778288,0.574561871591387,21,0.40820857142857137,21,0.6484028571428571,0.4072820952541758,1.5884106864138081,0.10580856467491376,0.2419795870391506
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_F0091,16,0.054131875,16,0.01412625,0.32108012778410966,0.2609599242590433,0.2641132061941369,0.5423424523619249,21,0.08656285714285714,21,0.019644761904761904,0.45112975096491836,0.22694216149013655,0.11001136091973161,0.24789261324060033
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae,16,0.03013,16,0.222936875,0.48280063878589186,7.399166113508132,0.054283995028319265,0.27455174408553784,21,0.17633619047619048,21,0.10369380952380951,0.21112804776857164,0.5880461024125992,0.11027922338079937,0.24789261324060033
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_tsuruhatensis,16,1.6545675000000002,16,1.1109524999999998,0.2587018473720687,0.671445861229596,0.9549169069449939,1.0,21,3.1436704761904757,21,0.5650461904761905,1.1051993462340008,0.17974090947373017,0.1113729346024386,0.2482295067834013
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_sp_oral_taxon_131,16,0.052865,16,0.14922312499999998,0.22499617375311412,2.822720609098647,0.17974369227840836,0.45454414489635964,21,0.3222247619047619,21,0.00593047619047619,1.062329531353935,0.01840478104606072,0.11533437148338781,0.25489865294227726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_scopos,16,0.0519175,16,0.093790625,0.15151916021293124,1.806531997881254,0.13018488308528023,0.42270865154164555,21,0.061951428571428574,21,0.07163571428571429,0.03870267316713197,1.1563206198404279,0.11808077325454255,0.2587936947162058
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_noxia,16,0.003408125,16,0.01734375,0.5045793319731335,5.088941866862278,0.054283995028319265,0.27455174408553784,21,0.005232380952380953,21,0.015204761904761907,0.39090472516702474,2.9058973425555155,0.12303834131846772,0.2655706273475344
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,16,0.576878125,16,2.9221975000000007,0.8493551262086027,5.06553702309305,0.028804076974763924,0.20130795632533705,21,1.2690980952380955,21,2.875374761904762,0.6234302533076753,2.2656836163364606,0.12319245831330494,0.2655706273475344
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp_oral_taxon_879,16,0.0005425,16,0.000525,0.010832041302605214,0.9677419354838709,0.6547439883879519,0.8278734083943815,21,0.00092,21,0.00039999999999999996,0.3247096668538301,0.4347826086956521,0.12731266171128594,0.2722213823582781
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_forsythia,16,0.14015,16,0.173135,0.10472295355923784,1.2353549768105603,0.37575909472896796,0.574561871591387,21,0.31290523809523807,21,0.1559795238095238,0.5244260587925432,0.49848805586964556,0.12887870396204817,0.273347573725957
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar,16,2.5992462499999998,16,3.80246875,0.27185565354722546,1.4629120846091441,0.6372524438960455,0.8175482572910242,21,1.815260476190476,21,3.817945238095238,0.4812149033090268,2.103249251648786,0.13385230822199967,0.2816252564990873
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii,16,0.001568125,16,0.001318125,0.043147235791367325,0.8405739338381826,1.0,1.0,21,0.0023895238095238097,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_FOBRC6,16,0.000135,16,0.0,0.3535533905932738,0.0,0.34850142376108484,0.5423424523619249,21,0.00020571428571428572,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_oral_taxon_920,16,0.00014875,16,0.0,0.3535533905932738,0.0,0.34850142376108484,0.5423424523619249,21,0.00022666666666666668,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_oral_taxon_138,16,0.000165625,16,0.0,0.3535533905932738,0.0,0.34850142376108484,0.5423424523619249,21,0.0002523809523809524,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_sp_oral_taxon_808,16,0.00136875,16,0.0145375,0.3745878629361003,10.621004566210045,0.6122911242154998,0.8098432828758919,21,0.000978095238095238,21,0.02922809523809524,0.56152474934491,29.882667964946453,0.1522086915373697,0.28832616563349384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_enoeca,16,0.015895,16,0.000594375,0.3499037558517727,0.037393834539163257,0.5762867983413401,0.7732827957335329,21,0.02422095238095238,21,0.0004528571428571428,0.45239659504488716,0.018696917269581628,0.1655408783675193,0.28832616563349384
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa,16,0.022301249999999998,16,0.11345,0.28282301346108685,5.08715879154756,0.10855258201680335,0.38580174419485513,21,0.01155142857142857,21,0.0,0.4477736628396449,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens,16,0.0,16,0.025191250000000002,0.4209916468377968,inf,0.16394023748002984,0.42270865154164555,21,0.0,21,0.006355238095238095,0.4477736628396449,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens,16,0.0,16,0.01472125,0.3947106759610194,inf,0.16394023748002984,0.42270865154164555,21,0.0,21,0.002318095238095238,0.44777366283964504,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda_periodontii,16,0.03894375,16,0.0,0.355203937571602,0.0,0.16394023748002984,0.42270865154164555,21,0.059083809523809525,21,0.0,0.44777366283964504,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp_oral_taxon_370,16,0.02194625,16,0.0,0.46318110734529405,0.0,0.07995295353294264,0.31384517580841664,21,0.008322857142857142,21,0.0,0.44777366283964487,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_perflava,16,1.2897225,16,0.01030625,0.350716926509289,0.007991060092384213,1.0,1.0,21,0.0,21,0.015704761904761905,0.44777366283964515,inf,0.1622055607695725,0.28832616563349384
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_dubliniensis,16,0.0,16,4.8125e-05,0.35355339059327373,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,7.333333333333333e-05,0.447773662839645,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_epidermidis,16,0.0,16,0.000190625,0.3535533905932738,inf,0.34850142376108484,0.5423424523619249,21,0.0,21,0.0002904761904761905,0.44777366283964515,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis,16,0.000151875,16,0.056988750000000005,0.3531013010727055,375.23456790123464,0.3252607609930499,0.5423424523619249,21,0.00011571428571428571,21,0.13012904761904762,0.5631314618039436,1124.5720164609054,0.1522086915373697,0.28832616563349384
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_corrodens,16,0.013494375000000001,16,0.001390625,0.4612629472528437,0.10305219767495714,0.144072248461035,0.42270865154164555,21,0.013494285714285716,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_acidovorans,16,9.092103125000001,16,5.927224999999999,0.2777690250557046,0.6519091258107566,0.7486986250513457,0.8991220930981914,21,16.588239047619044,21,3.1760580952380955,1.0925696905099027,0.19146445177940474,0.16456319304531475,0.28832616563349384
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,16,0.010621875,16,0.0,0.35355339059327373,0.0,0.34850142376108484,0.5423424523619249,21,0.016185714285714286,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_NLAE_zl_C503,16,0.0051625,16,0.073595625,0.3283752911325908,14.255811138014526,0.6281674133333914,0.8098432828758919,21,0.0,21,0.11214571428571428,0.4477736628396448,inf,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum,16,0.030248125,16,0.0,0.3535533905932738,0.0,0.34850142376108484,0.5423424523619249,21,0.046092380952380954,21,0.0,0.447773662839645,0.0,0.1622055607695725,0.28832616563349384
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC071D03,16,0.01664875,16,0.048008125,0.25042354615258877,2.8835873564081385,0.980232671237869,1.0,21,0.020098095238095238,21,0.000837142857142857,0.44425067541457214,0.04165284556698099,0.1655408783675193,0.28832616563349384
